"FIPStxt","State","Area_name","Rural_urban_continuum_code_2013","Urban_influence_code_2013","Metro_2013","Average Employment Data from 2007 to 2017","Average Unemployment Data from 2007 to 2017"
"35017","NM","Grant County NM","7","8","0","12851.453846153845","441.15454545454554"
"35019","NM","Guadalupe County NM","7","9","0","3738.638461538462","69.94545454545455"
"35021","NM","Harding County NM","9","12","0","3108.5384615384614","11.472727272727273"
"35023","NM","Hidalgo County NM","9","9","0","4425.207692307692","77.19545454545454"
"35025","NM","Lea County NM","5","8","0","26677.80769230769","800.4181818181817"
"35027","NM","Lincoln County NM","7","9","0","10708.923076923076","268.9136363636364"
"35028","NM","Los Alamos County NM","6","5","0","16361.984615384614","167.26818181818183"
"35029","NM","Luna County NM","6","5","0","10291.484615384614","963.9863636363635"
"35031","NM","McKinley County NM","5","8","0","21866.330769230768","1094.1409090909092"
"35033","NM","Mora County NM","9","10","0","4348.761538461538","120.74090909090908"
"35035","NM","Otero County NM","4","5","0","23292.815384615384","764.0181818181817"
"35037","NM","Quay County NM","7","11","0","4973.376923076923","124.87272727272725"
"35039","NM","Rio Arriba County NM","4","5","0","16787.415384615386","691.1772727272727"
"35041","NM","Roosevelt County NM","7","8","0","9714.246153846154","216.29090909090908"
"35043","NM","Sandoval County NM","2","2","1","51720.161538461536","2087.9363636363637"
"35045","NM","San Juan County NM","3","2","1","47379.807692307695","1893.4909090909093"
"35047","NM","San Miguel County NM","6","5","0","11577.515384615386","441.59090909090907"
"35049","NM","Santa Fe County NM","3","2","1","64047.36153846153","1988.8"
"35051","NM","Sierra County NM","6","6","0","5860.615384615385","172.25909090909093"
"35053","NM","Socorro County NM","6","6","0","8450.0","232.18636363636367"
"35055","NM","Taos County NM","7","8","0","14799.592307692308","687.7499999999999"
"35057","NM","Torrance County NM","2","2","1","7433.046153846154","273.90909090909093"
"35059","NM","Union County NM","9","11","0","4449.823076923077","43.52727272727273"
"35061","NM","Valencia County NM","2","2","1","27103.884615384617","1136.9545454545457"
"36001","NY","Albany County NY","2","2","1","132465.1769230769","4364.727272727273"
"36003","NY","Allegany County NY","7","9","0","21356.930769230767","840.1272727272727"
"36005","NY","Bronx County NY","1","1","1","447864.5846153846","27875.20909090909"
"36007","NY","Broome County NY","2","2","1","76820.5846153846","3199.2545454545457"
"36009","NY","Cattaraugus County NY","4","3","0","33543.74615384616","1434.9818181818182"
"36011","NY","Cayuga County NY","4","5","0","34992.47692307692","1285.3500000000001"
"36013","NY","Chautauqua County NY","4","3","0","51623.153846153844","2142.4363636363637"
"36015","NY","Chemung County NY","3","2","1","35028.53076923077","1356.3272727272727"
"36017","NY","Chenango County NY","6","6","0","22187.315384615384","828.0318181818183"
"36019","NY","Clinton County NY","5","8","0","33826.47692307692","1419.9045454545455"
"36021","NY","Columbia County NY","6","3","0","29778.984615384616","862.8500000000003"
"36023","NY","Cortland County NY","4","5","0","22792.815384615384","858.3409090909092"
"36025","NY","Delaware County NY","6","6","0","20186.953846153847","744.5727272727273"
"36027","NY","Dutchess County NY","1","1","1","121522.34615384616","4285.00909090909"
"36029","NY","Erie County NY","1","1","1","367462.3384615385","15077.395454545454"
"36031","NY","Essex County NY","6","6","0","18023.96923076923","672.6590909090909"
"36033","NY","Franklin County NY","7","8","0","20604.09230769231","817.7909090909089"
"36035","NY","Fulton County NY","4","5","0","23179.946153846155","1029.8909090909092"
"36037","NY","Genesee County NY","4","3","0","28968.96153846154","974.1454545454544"
"36039","NY","Greene County NY","6","6","0","21142.96153846154","791.3272727272728"
"36041","NY","Hamilton County NY","8","7","0","6054.776923076924","105.12727272727271"
"36043","NY","Herkimer County NY","2","2","1","27457.784615384615","1060.1363636363637"
"36045","NY","Jefferson County NY","3","2","1","40975.74615384615","1892.2590909090904"
"36047","NY","Kings County NY","1","1","1","927522.9538461539","44715.25000000001"
"36049","NY","Lewis County NY","6","6","0","13270.392307692307","491.109090909091"
"36051","NY","Livingston County NY","1","1","1","29402.576923076922","1032.4318181818182"
"36053","NY","Madison County NY","2","2","1","31727.0","1168.290909090909"
"36055","NY","Monroe County NY","1","1","1","299330.78461538465","11668.445454545454"
"36057","NY","Montgomery County NY","4","5","0","21479.1","940.7863636363637"
"36059","NY","Nassau County NY","1","1","1","565441.1692307693","18721.813636363633"
"36061","NY","New York County NY","1","1","1","730585.4692307692","28622.77727272727"
"36063","NY","Niagara County NY","1","1","1","86996.71538461538","4025.9454545454546"
"36065","NY","Oneida County NY","2","2","1","89008.27692307693","3411.377272727273"
"36067","NY","Onondaga County NY","2","2","1","187071.5153846154","7039.004545454546"
"36069","NY","Ontario County NY","1","1","1","49086.153846153844","1618.1727272727273"
"36071","NY","Orange County NY","1","1","1","148347.6769230769","5474.877272727273"
"36073","NY","Orleans County NY","1","1","1","18504.915384615386","731.2227272727274"
"36075","NY","Oswego County NY","2","2","1","48313.68461538462","2424.718181818182"
"36077","NY","Otsego County NY","7","8","0","28108.523076923077","964.0636363636363"
"36079","NY","Putnam County NY","1","1","1","49457.269230769234","1418.4636363636364"
"36081","NY","Queens County NY","1","1","1","907532.276923077","36392.24999999999"
"36083","NY","Rensselaer County NY","2","2","1","70974.98461538462","2474.495454545455"
"36085","NY","Richmond County NY","1","1","1","184492.11538461538","8005.690909090909"
"36087","NY","Rockland County NY","1","1","1","128119.96153846153","4278.70909090909"
"36089","NY","St. Lawrence County NY","4","5","0","40872.86153846153","1987.2181818181816"
"36091","NY","Saratoga County NY","2","2","1","100867.62307692309","3090.65"
"36093","NY","Schenectady County NY","2","2","1","65754.72307692308","2281.327272727273"
"36095","NY","Schoharie County NY","2","2","1","15896.469230769231","564.0181818181819"
"36097","NY","Schuyler County NY","6","7","0","10820.592307692308","336.41363636363633"
"36099","NY","Seneca County NY","6","3","0","16707.546153846153","512.5227272727273"
"36101","NY","Steuben County NY","4","3","0","39183.61538461538","1698.2181818181818"
"36103","NY","Suffolk County NY","1","1","1","629758.4769230769","23040.69090909091"
"36105","NY","Sullivan County NY","4","4","0","31259.938461538462","1231.4409090909087"
"36107","NY","Tioga County NY","2","2","1","24086.438461538462","810.9181818181819"
"36109","NY","Tompkins County NY","3","2","1","47804.53846153846","1338.9545454545457"
"36111","NY","Ulster County NY","3","2","1","76327.15384615384","2801.918181818182"
"36113","NY","Warren County NY","3","2","1","31036.838461538464","1175.0636363636363"
"36115","NY","Washington County NY","3","2","1","27829.338461538464","954.5181818181819"
"36117","NY","Wayne County NY","1","1","1","40900.63846153847","1556.4818181818177"
"36119","NY","Westchester County NY","1","1","1","391581.2769230769","13567.66818181818"
"36121","NY","Wyoming County NY","6","4","0","19550.423076923078","692.5272727272727"
"36123","NY","Yates County NY","1","1","1","13531.453846153845","364.4045454545455"
"37001","NC","Alamance County NC","3","2","1","63123.53846153846","2738.059090909091"
"37003","NC","Alexander County NC","2","2","1","17530.669230769232","706.8363636363637"
"37005","NC","Alleghany County NC","9","10","0","6305.007692307693","194.56363636363633"
"37007","NC","Anson County NC","6","4","0","10979.830769230768","504.31363636363636"
"37009","NC","Ashe County NC","7","10","0","13042.346153846154","519.9499999999999"
"37011","NC","Avery County NC","8","7","0","9170.86923076923","304.1318181818182"
"37013","NC","Beaufort County NC","6","5","0","19234.684615384616","870.3272727272728"
"37015","NC","Bertie County NC","7","11","0","9309.138461538461","391.05"
"37017","NC","Bladen County NC","6","6","0","13934.192307692309","728.2863636363636"
"37019","NC","Brunswick County NC","2","2","1","41557.74615384615","2084.740909090909"
"37021","NC","Buncombe County NC","2","2","1","105219.91538461538","3593.55909090909"
"37023","NC","Burke County NC","2","2","1","34404.52307692308","1686.3181818181822"
"37025","NC","Cabarrus County NC","1","1","1","77181.5846153846","3282.8272727272724"
"37027","NC","Caldwell County NC","2","2","1","31377.107692307694","1734.6818181818178"
"37029","NC","Camden County NC","8","3","0","8665.407692307692","150.89090909090908"
"37031","NC","Carteret County NC","4","5","0","29020.453846153847","1095.1318181818183"
"37033","NC","Caswell County NC","8","7","0","10919.169230769232","445.42272727272723"
"37035","NC","Catawba County NC","2","2","1","63271.446153846155","3165.195454545454"
"37037","NC","Chatham County NC","2","2","1","31005.007692307692","966.6545454545457"
"37039","NC","Cherokee County NC","9","12","0","11307.738461538462","501.97272727272735"
"37041","NC","Chowan County NC","6","4","0","7836.946153846154","275.6909090909091"
"37043","NC","Clay County NC","9","12","0","6216.869230769231","175.33636363636367"
"37045","NC","Cleveland County NC","4","3","0","39111.72307692308","2151.2045454545455"
"37047","NC","Columbus County NC","6","6","0","20752.053846153845","1115.631818181818"
"37049","NC","Craven County NC","3","2","1","36620.60769230769","1584.1772727272726"
"37051","NC","Cumberland County NC","2","2","1","104974.57692307692","5276.063636363636"
"37053","NC","Currituck County NC","1","1","1","14493.061538461538","407.3045454545454"
"37055","NC","Dare County NC","4","3","0","20317.800000000003","926.0454545454545"
"37057","NC","Davidson County NC","2","2","1","65177.26153846154","3155.7318181818187"
"37059","NC","Davie County NC","2","2","1","20042.084615384614","744.8409090909091"
"37061","NC","Duplin County NC","6","6","0","23197.738461538458","915.2772727272728"
"37063","NC","Durham County NC","2","2","1","123383.0923076923","4399.545454545455"
"37065","NC","Edgecombe County NC","3","2","1","20484.646153846155","1409.7136363636364"
"37067","NC","Forsyth County NC","2","2","1","143632.06153846154","6170.459090909091"
"37069","NC","Franklin County NC","1","1","1","25947.830769230768","1063.8136363636365"
"37071","NC","Gaston County NC","1","1","1","82442.5076923077","4352.209090909091"
"37073","NC","Gates County NC","1","1","1","7630.338461538461","165.74545454545452"
"37075","NC","Graham County NC","9","12","0","5426.823076923077","243.7"
"37077","NC","Granville County NC","4","3","0","25702.199999999997","929.8772727272727"
"37079","NC","Greene County NC","8","7","0","10460.115384615385","347.4318181818182"
"37081","NC","Guilford County NC","2","2","1","202152.64615384614","9576.963636363636"
"37083","NC","Halifax County NC","4","5","0","19348.253846153846","1195.3409090909095"
"37085","NC","Harnett County NC","4","3","0","42431.307692307695","2032.6636363636367"
"37087","NC","Haywood County NC","2","2","1","25377.423076923078","962.8590909090908"
"37089","NC","Henderson County NC","2","2","1","43741.769230769234","1493.4818181818182"
"37091","NC","Hertford County NC","6","4","0","10178.153846153846","399.33181818181816"
"37093","NC","Hoke County NC","2","2","1","18838.53076923077","798.4181818181817"
"37095","NC","Hyde County NC","9","10","0","4672.992307692308","114.54545454545455"
"37097","NC","Iredell County NC","1","1","1","67233.48461538462","3168.5772727272733"
"37099","NC","Jackson County NC","6","5","0","18439.846153846152","710.1772727272727"
"37101","NC","Johnston County NC","1","1","1","70491.54615384615","2817.781818181818"
"37103","NC","Jones County NC","3","2","1","6583.907692307693","178.8227272727273"
"37105","NC","Lee County NC","4","5","0","23851.330769230768","1209.418181818182"
"37107","NC","Lenoir County NC","4","5","0","24571.292307692307","1127.831818181818"
"37109","NC","Lincoln County NC","1","1","1","35161.93846153846","1602.7136363636362"
"37111","NC","McDowell County NC","6","5","0","19286.53076923077","902.1272727272727"
"37113","NC","Macon County NC","7","9","0","15296.253846153846","614.0545454545455"
"37115","NC","Madison County NC","2","2","1","10713.66153846154","347.0"
"37117","NC","Martin County NC","6","6","0","10902.946153846153","475.65454545454537"
"37119","NC","Mecklenburg County NC","1","1","1","417433.5307692308","18437.08181818182"
"37121","NC","Mitchell County NC","7","10","0","8416.853846153846","314.18636363636364"
"37123","NC","Montgomery County NC","6","6","0","12059.369230769229","488.86818181818194"
"37125","NC","Moore County NC","4","5","0","33826.446153846155","1338.9818181818182"
"37127","NC","Nash County NC","3","2","1","38752.97692307692","2082.65"
"37129","NC","New Hanover County NC","2","2","1","90557.42307692308","3664.4772727272725"
"37131","NC","Northampton County NC","9","8","0","9155.892307692307","382.45454545454544"
"37133","NC","Onslow County NC","3","2","1","53766.553846153845","2105.95"
"37135","NC","Orange County NC","2","2","1","62727.31538461538","1813.1272727272728"
"37137","NC","Pamlico County NC","3","2","1","7625.676923076923","200.46363636363637"
"37139","NC","Pasquotank County NC","4","3","0","17238.1","726.0272727272727"
"37141","NC","Pender County NC","2","2","1","23532.746153846154","990.0136363636361"
"37143","NC","Perquimans County NC","8","3","0","7522.153846153846","221.04999999999998"
"37145","NC","Person County NC","2","2","1","17968.36923076923","807.1181818181817"
"37147","NC","Pitt County NC","3","2","1","70609.6","3198.140909090909"
"37149","NC","Polk County NC","8","7","0","10657.561538461538","287.9590909090909"
"37151","NC","Randolph County NC","2","2","1","57844.984615384616","2708.2500000000005"
"37153","NC","Richmond County NC","5","8","0","16538.14615384615","966.8318181818181"
"37155","NC","Robeson County NC","4","5","0","43009.93076923077","2697.909090909091"
